0.878,0.72796,0.68505,0.56722
0.882,0.72738,0.68003,0.56295
0.886,0.72506,0.68637,0.56207
0.89,0.721,0.68541,0.56357
0.894,0.721,0.67538,0.56133
0.898,0.692,0.67523,0.55393
0.902,0.7181,0.68571,0.54763
0.906,0.6978,0.67154,0.55838
0.91,0.70708,0.66445,0.5519
0.914,0.70244,0.67294,0.54667
0.918,0.74536,0.66962,0.55481
0.922,0.69664,0.65936,0.54347
0.926,0.75232,0.65043,0.53975
0.93,0.73028,0.65072,0.53651
0.934,0.72796,0.66497,0.53529
0.938,0.70128,0.65929,0.52988
0.942,0.6891,0.65604,0.52896
0.946,0.67923,0.64932,0.53169
0.95,0.68387,0.64393,0.52484
0.954,0.67749,0.64711,0.51733
0.958,0.69548,0.63567,0.52705
0.962,0.70882,0.63013,0.52152
0.966,0.64327,0.63138,0.52285
0.97,0.69316,0.63818,0.51563
0.974,0.67923,0.63441,0.51784
0.978,0.68039,0.64224,0.51276
0.982,0.7094,0.62659,0.5083
0.986,0.67053,0.61485,0.50683
0.99,0.65487,0.63677,0.50385
0.994,0.67633,0.62969,0.50694
0.998,0.66241,0.62216,0.50436
1.002,0.68735,0.61323,0.4977
1.006,0.66937,0.60769,0.4938
1.01,0.6891,0.62932,0.48599
1.014,0.63457,0.62149,0.49276
1.018,0.64385,0.62216,0.48669
1.022,0.67111,0.60769,0.49357
1.026,0.66937,0.6178,0.4815
1.03,0.66647,0.61345,0.4861
1.034,0.7094,0.61227,0.48768
1.038,0.64327,0.60636,0.47888
1.042,0.68794,0.60334,0.47774
1.046,0.66589,0.61005,0.47343
1.05,0.66531,0.58769,0.47697
1.054,0.63863,0.58134,0.47395
1.058,0.65545,0.58916,0.47225
1.062,0.64965,0.5885,0.46482
1.066,0.64095,0.58673,0.46338
1.07,0.68039,0.58747,0.46378
1.074,0.65313,0.58835,0.45263
1.078,0.62587,0.59603,0.4527
1.082,0.64617,0.57211,0.44327
1.086,0.59629,0.58769,0.45358
1.09,0.64327,0.5764,0.45509
1.094,0.66763,0.56968,0.45683
1.098,0.62413,0.56422,0.4537
1.102,0.62471,0.56053,0.446
1.106,0.61137,0.55846,0.43709
1.11,0.65255,0.56532,0.43584
1.114,0.62993,0.55912,0.43506
1.118,0.60615,0.56709,0.43985
1.122,0.63979,0.56326,0.43436
1.126,0.60499,0.56185,0.44283
1.13,0.64211,0.56732,0.43724
1.134,0.59571,0.55565,0.4355
1.138,0.57773,0.54355,0.43105
1.142,0.60093,0.54672,0.41695
1.146,0.64907,0.55676,0.42615
1.15,0.62355,0.55322,0.42512
1.154,0.59223,0.54421,0.42472
1.158,0.58817,0.54244,0.42976
1.162,0.58469,0.5344,0.41463
1.166,0.58875,0.55078,0.41868
1.17,0.56497,0.53816,0.42022
1.174,0.60151,0.5313,0.40899
1.178,0.60383,0.54761,0.41124
1.182,0.61369,0.53063,0.40627
1.186,0.54872,0.55337,0.4052
1.19,0.60209,0.52598,0.40711
1.194,0.55858,0.52347,0.40516
1.198,0.59919,0.53595,0.40406
1.202,0.58179,0.52657,0.4017
1.206,0.59165,0.51749,0.39787
1.21,0.55916,0.50864,0.39301
1.214,0.57599,0.51993,0.39577
1.218,0.55104,0.51336,0.39761
1.222,0.61427,0.511,0.40472
1.226,0.54176,0.50347,0.39007
1.23,0.53712,0.5172,0.38745
1.234,0.56903,0.51366,0.39065
1.238,0.56265,0.50111,0.38119
1.242,0.57831,0.50598,0.38263
1.246,0.53944,0.4924,0.38344
1.25,0.52494,0.49218,0.37655
1.254,0.54698,0.50162,0.3852
1.258,0.59223,0.50376,0.3774
1.262,0.55162,0.49173,0.37972
1.266,0.54756,0.49668,0.3746
1.27,0.56381,0.50236,0.37534
1.274,0.56497,0.4859,0.36304
1.278,0.54988,0.4941,0.36602
1.282,0.55394,0.47284,0.36779
1.286,0.55916,0.48472,0.37099
1.29,0.56497,0.48435,0.36952
1.294,0.5319,0.49269,0.36208
1.298,0.54002,0.48561,0.3623
1.302,0.53248,0.47668,0.36591
1.306,0.54234,0.47933,0.36212
1.31,0.52958,0.47173,0.36495
1.314,0.5377,0.47394,0.35807
1.318,0.52958,0.47239,0.35446
1.322,0.53364,0.4611,0.35427
1.326,0.52436,0.46797,0.35383
1.33,0.51682,0.46774,0.34912
1.334,0.53654,0.47114,0.35133
1.338,0.49884,0.47409,0.35762
1.342,0.52726,0.47121,0.34717
1.346,0.5319,0.46022,0.34875
1.35,0.5261,0.4614,0.34433
1.354,0.53422,0.46354,0.34293
1.358,0.53886,0.46125,0.34275
1.362,0.51798,0.4628,0.33958
1.366,0.52378,0.45726,0.34275
1.37,0.50406,0.46081,0.33564
1.374,0.52204,0.45247,0.34083
1.378,0.49072,0.45269,0.33778
1.382,0.52494,0.44914,0.33122
1.386,0.49536,0.44833,0.33026
1.39,0.52842,0.44368,0.33413
1.394,0.5029,0.44198,0.32117
1.398,0.52494,0.44132,0.33424
1.402,0.53306,0.4425,0.32912
1.406,0.48086,0.4346,0.32651
1.41,0.5203,0.43822,0.32459
1.414,0.49478,0.43911,0.32629
1.418,0.48376,0.43076,0.32018
1.422,0.52204,0.43623,0.32559
1.426,0.50232,0.43756,0.31867
1.43,0.49652,0.43254,0.31833
1.434,0.48956,0.43076,0.3138
1.438,0.51276,0.43327,0.31627
1.442,0.51972,0.43335,0.31196
1.446,0.47854,0.41645,0.30773
1.45,0.50116,0.42493,0.30519
1.454,0.51624,0.42818,0.31108
1.458,0.48898,0.41807,0.31299
1.462,0.50348,0.42538,0.30773
1.466,0.4942,0.43003,0.30504
1.47,0.51044,0.41401,0.31082
1.474,0.47854,0.41091,0.30191
1.478,0.4797,0.42634,0.30342
1.482,0.49362,0.41069,0.29908
1.486,0.47332,0.40486,0.29845
1.49,0.4797,0.40412,0.2965
1.494,0.47448,0.41327,0.29606
1.498,0.48666,0.40655,0.29926
1.502,0.4855,0.41113,0.29753
1.506,0.51566,0.40751,0.29701
1.51,0.45128,0.40877,0.29149
1.514,0.45592,0.40737,0.29046
1.518,0.47332,0.39209,0.28928
1.522,0.4565,0.40043,0.29083
1.526,0.46056,0.39814,0.28759
1.53,0.47506,0.39504,0.29289
1.534,0.4739,0.39696,0.27772
1.538,0.45882,0.39814,0.29182
1.542,0.46056,0.40508,0.27746
1.546,0.42865,0.40515,0.28309
1.55,0.46114,0.38751,0.27669
1.554,0.44548,0.38205,0.27993
1.558,0.44664,0.38847,0.27993
1.562,0.44896,0.38847,0.27746
1.566,0.4478,0.38788,0.27525
1.57,0.46868,0.38183,0.27275
1.574,0.43561,0.38618,0.27617
1.578,0.48956,0.38522,0.27157
1.582,0.42981,0.38818,0.26697
1.586,0.44432,0.37902,0.2744
1.59,0.44432,0.37363,0.26781
1.594,0.4507,0.38367,0.27002
1.598,0.45882,0.38316,0.26796
1.602,0.4507,0.38508,0.26612
1.606,0.45418,0.38257,0.27083
1.61,0.4594,0.36876,0.2652
1.614,0.42807,0.37637,0.25614
1.618,0.4391,0.37725,0.26726
1.622,0.4391,0.3678,0.2599
1.626,0.44954,0.36876,0.26067
1.63,0.44026,0.37467,0.26137
1.634,0.44026,0.3647,0.26089
1.638,0.42575,0.37504,0.25533
1.642,0.41531,0.35902,0.25997
1.646,0.42111,0.35843,0.25607
1.65,0.41647,0.35717,0.25555
1.654,0.42865,0.35828,0.25853
1.658,0.41647,0.36101,0.26155
1.662,0.41995,0.35031,0.25632
1.666,0.42053,0.35961,0.249
1.67,0.41705,0.35252,0.25345
1.674,0.44258,0.3571,0.24819
1.678,0.40951,0.35171,0.2441
1.682,0.40081,0.34404,0.24557
1.686,0.40603,0.35341,0.24925
1.69,0.42749,0.35127,0.24325
1.694,0.42111,0.35267,0.24841
1.698,0.43213,0.33407,0.24561
1.702,0.40719,0.3481,0.23957
1.706,0.41473,0.34367,0.2409
1.71,0.37877,0.345,0.24226
1.714,0.39443,0.35164,0.23427
1.718,0.40255,0.34249,0.2388
1.722,0.42981,0.34337,0.24351
1.726,0.40023,0.34367,0.2388
1.73,0.41647,0.332,0.24207
1.734,0.42807,0.33747,0.23526
1.738,0.41241,0.33267,0.23567
1.742,0.38805,0.32455,0.23261
1.746,0.40893,0.34322,0.23766
1.75,0.42923,0.3419,0.23198
1.754,0.38689,0.3227,0.23121
1.758,0.40603,0.33363,0.2293
1.762,0.42053,0.32743,0.22996
1.766,0.37355,0.32861,0.23081
1.77,0.38167,0.32795,0.22587
1.774,0.42111,0.32256,0.22727
1.778,0.37761,0.32234,0.22234
1.782,0.41357,0.31946,0.22105
1.786,0.38747,0.33127,0.22838
1.79,0.40951,0.31894,0.22642
1.794,0.37993,0.31997,0.22329
1.798,0.38805,0.32285,0.22388
1.802,0.37819,0.32211,0.21755
1.806,0.37935,0.31473,0.21814
1.81,0.40719,0.3061,0.22451
1.814,0.37297,0.31163,0.21435
1.818,0.38747,0.31828,0.22072
1.822,0.36021,0.31082,0.21527
1.826,0.39153,0.30949,0.21468
1.83,0.40545,0.31636,0.21652
1.834,0.37065,0.30905,0.21092
1.838,0.39095,0.31355,0.21192
1.842,0.39037,0.29997,0.2086
1.846,0.38689,0.3041,0.20886
1.85,0.36021,0.30624,0.21482
1.854,0.35963,0.29532,0.21166
1.858,0.35731,0.2996,0.20842
1.862,0.39617,0.301,0.20993
1.866,0.38573,0.29443,0.21589
1.87,0.38109,0.30772,0.20882
1.874,0.34629,0.30772,0.20393
1.878,0.36543,0.29554,0.20672
1.882,0.36775,0.29421,0.20521
1.886,0.34049,0.3044,0.20838
1.89,0.38863,0.30255,0.20485
1.894,0.39907,0.29547,0.20444
1.898,0.36601,0.29362,0.20219
1.902,0.37877,0.29495,0.197
1.906,0.33585,0.29717,0.19851
1.91,0.33759,0.29768,0.19962
1.914,0.34687,0.29591,0.19593
1.918,0.37413,0.28787,0.20242
1.922,0.38283,0.2889,0.19446
1.926,0.34223,0.28698,0.19509
1.93,0.33179,0.29576,0.19619
1.934,0.35905,0.29451,0.20054
1.938,0.33933,0.29097,0.19733
1.942,0.34745,0.28683,0.19225
1.946,0.34455,0.27834,0.19376
1.95,0.35847,0.28639,0.19833
1.954,0.36195,0.28144,0.18942
1.958,0.36021,0.28019,0.18544
1.962,0.33991,0.28174,0.1959
1.966,0.31903,0.28432,0.18783
1.97,0.34977,0.27148,0.18839
1.974,0.34397,0.28004,0.19299
1.978,0.34571,0.27613,0.18743
1.982,0.37935,0.27768,0.19133
1.986,0.34803,0.27443,0.18901
1.99,0.36021,0.26897,0.18695
1.994,0.33991,0.27724,0.18846
1.998,0.34281,0.28071,0.1864
2.002,0.32715,0.27864,0.18393
2.006,0.32889,0.27273,0.18017
2.01,0.33991,0.27369,0.18621
2.014,0.33411,0.26329,0.18588
2.018,0.32425,0.27,0.18783
2.022,0.34049,0.26838,0.1797
2.026,0.33469,0.27059,0.18098
2.03,0.31845,0.27111,0.18548
2.034,0.32831,0.27421,0.18371
2.038,0.31497,0.2593,0.18058
2.042,0.35267,0.26794,0.17966
2.046,0.31148,0.25827,0.1787
2.05,0.32889,0.26535,0.17789
2.054,0.33585,0.26144,0.17414
2.058,0.32715,0.2627,0.17734
2.062,0.30974,0.25945,0.17951
2.066,0.32425,0.26484,0.17362
2.07,0.30568,0.26565,0.1734
2.074,0.33237,0.25369,0.17417
2.078,0.33585,0.25768,0.1745
2.082,0.31555,0.25332,0.17307
2.086,0.32773,0.26063,0.17064
2.09,0.33817,0.25849,0.17303
2.094,0.31323,0.24956,0.16905
2.098,0.29756,0.25251,0.17233
2.102,0.31032,0.25258,0.17369
2.106,0.33005,0.25864,0.16589
2.11,0.32309,0.24424,0.1727
2.114,0.308,0.25635,0.16869
2.118,0.34977,0.24889,0.16688
2.122,0.31323,0.24867,0.17005
2.126,0.31845,0.25517,0.1692
2.13,0.31497,0.25185,0.16721
2.134,0.2964,0.24587,0.16758
2.138,0.32135,0.24498,0.16368
2.142,0.30626,0.24262,0.16353
2.146,0.29582,0.24528,0.16298
2.15,0.30974,0.24048,0.16195
2.154,0.29176,0.24247,0.16025
2.158,0.31265,0.24033,0.15738
2.162,0.29756,0.2393,0.15738
2.166,0.29814,0.24063,0.16099
2.17,0.30568,0.23509,0.16603
2.174,0.30684,0.24483,0.1604
2.178,0.3109,0.24018,0.15801
2.182,0.29988,0.24122,0.15528
2.186,0.29582,0.23391,0.15723
2.19,0.31613,0.24055,0.15458
2.194,0.31265,0.2314,0.15705
2.198,0.29118,0.2345,0.15845
2.202,0.30452,0.23753,0.1534
2.206,0.31903,0.23007,0.15617
2.21,0.30278,0.22771,0.15219
2.214,0.30336,0.23671,0.15248
2.218,0.30046,0.22306,0.15698
2.222,0.29582,0.23443,0.15469
2.226,0.2732,0.23229,0.14939
2.23,0.28944,0.22778,0.15016
2.234,0.29582,0.23184,0.1579
2.238,0.28538,0.23465,0.15351
2.242,0.27146,0.22623,0.15072
2.246,0.30394,0.22557,0.15083
2.25,0.30162,0.23258,0.15322
2.254,0.28596,0.22483,0.15101
2.258,0.29698,0.21789,0.1572
2.262,0.2906,0.22572,0.15212
2.266,0.28596,0.23,0.15399
2.27,0.28074,0.23059,0.14641
2.274,0.30278,0.22756,0.14759
2.278,0.30568,0.21583,0.14586
2.282,0.27494,0.2249,0.146
2.286,0.28422,0.22697,0.14803
2.29,0.2703,0.22136,0.14946
2.294,0.27378,0.22601,0.1439
2.298,0.28016,0.22232,0.14203
2.302,0.29292,0.22136,0.14762
2.306,0.28074,0.22535,0.14007
2.31,0.28828,0.22173,0.14957
2.314,0.28248,0.21309,0.14276
2.318,0.28364,0.21693,0.14538
2.322,0.27088,0.20807,0.14486
2.326,0.27262,0.21915,0.14044
2.33,0.29176,0.21523,0.13882
2.334,0.25406,0.20461,0.14059
2.338,0.27958,0.21833,0.14383
2.342,0.29292,0.20741,0.1446
2.346,0.26102,0.21213,0.13429
2.35,0.25696,0.20844,0.13993
2.354,0.25754,0.20623,0.13359
2.358,0.28712,0.21073,0.14018
2.362,0.2674,0.20748,0.13901
2.366,0.25406,0.20874,0.13378
2.37,0.27494,0.20453,0.13588
2.374,0.26276,0.20822,0.13764
2.378,0.26392,0.20593,0.13345
2.382,0.2761,0.20675,0.12752
2.386,0.26682,0.20593,0.13264
2.39,0.26218,0.21118,0.13455
2.394,0.27726,0.20985,0.13135
2.398,0.25696,0.2049,0.13142
2.402,0.28712,0.20298,0.13197
2.406,0.27436,0.20719,0.13359
2.41,0.26682,0.20992,0.12925
2.414,0.26566,0.2004,0.13584
2.418,0.27436,0.20601,0.13286
2.422,0.27088,0.20121,0.13021
2.426,0.2674,0.20025,0.13043
2.43,0.26044,0.2001,0.13194
2.434,0.28422,0.19951,0.128
2.438,0.27146,0.19302,0.13091
2.442,0.24942,0.19243,0.1308
2.446,0.24826,0.19722,0.12851
2.45,0.24826,0.19479,0.12836
2.454,0.26972,0.19449,0.13002
2.458,0.25638,0.19914,0.13006
2.462,0.23724,0.20099,0.13116
2.466,0.2732,0.19693,0.1263
2.47,0.2413,0.19686,0.12428
2.474,0.28074,0.19442,0.12612
2.478,0.25,0.19494,0.1284
2.482,0.24826,0.19036,0.12553
2.486,0.2355,0.19169,0.12409
2.49,0.26914,0.18851,0.12137
2.494,0.25116,0.18711,0.12487
2.498,0.26102,0.19818,0.12244
2.502,0.23434,0.18874,0.12431
2.506,0.23376,0.19272,0.11945
2.51,0.2442,0.19117,0.12233
2.514,0.25348,0.18756,0.12505
2.518,0.24652,0.18911,0.12045
2.522,0.24188,0.19043,0.11997
2.526,0.25348,0.19117,0.12144
2.53,0.25696,0.18534,0.12063
2.534,0.23956,0.18689,0.11967
2.538,0.24072,0.18637,0.121
2.542,0.24942,0.18217,0.12218
2.546,0.25174,0.18896,0.11794
2.55,0.24304,0.17774,0.12159
2.554,0.24594,0.18003,0.11828
2.558,0.2355,0.18903,0.11724
2.562,0.23376,0.18527,0.11805
2.566,0.25174,0.18645,0.11713
2.57,0.22912,0.17811,0.12188
2.574,0.23086,0.18696,0.11809
2.578,0.22564,0.1835,0.11879
2.582,0.23724,0.18254,0.11452
2.586,0.23666,0.17862,0.114
2.59,0.24246,0.17265,0.11824
2.594,0.23028,0.16918,0.11743
2.598,0.2355,0.17427,0.11338
2.602,0.26276,0.17737,0.11618
2.606,0.24362,0.17338,0.1133
2.61,0.24072,0.17257,0.1122
2.614,0.25116,0.17781,0.11238
2.618,0.23202,0.17796,0.11183
2.622,0.22738,0.17324,0.11161
2.626,0.21346,0.16873,0.11187
2.63,0.23898,0.17501,0.11087
2.634,0.22622,0.17671,0.11507
2.638,0.22738,0.16667,0.10933
2.642,0.2181,0.17036,0.10988
2.646,0.23724,0.16777,0.11128
2.65,0.18561,0.17036,0.1136
2.654,0.21462,0.1742,0.11231
2.658,0.21578,0.16615,0.1076
2.662,0.21868,0.16999,0.1101
2.666,0.24304,0.17656,0.11253
2.67,0.2239,0.17065,0.10752
2.674,0.22158,0.16962,0.10859
2.678,0.2239,0.16357,0.11069
2.682,0.22564,0.16622,0.10774
2.686,0.1891,0.16704,0.11235
2.69,0.22564,0.16593,0.108
2.694,0.2065,0.16689,0.10727
2.698,0.21926,0.16482,0.10833
2.702,0.21056,0.16763,0.10877
2.706,0.24188,0.1674,0.10727
2.71,0.2297,0.16113,0.0995
2.714,0.20882,0.16342,0.10679
2.718,0.21694,0.16918,0.1055
2.722,0.21578,0.16371,0.10277
2.726,0.21346,0.16401,0.10804
2.73,0.22738,0.16718,0.1066
2.734,0.19896,0.16246,0.1027
2.738,0.23144,0.1632,0.10572
2.742,0.21172,0.17324,0.10266
2.746,0.23086,0.15434,0.10443
2.75,0.23086,0.16113,0.10299
2.754,0.19954,0.16298,0.10546
2.758,0.20708,0.15906,0.10325
2.762,0.1978,0.15301,0.10108
2.766,0.22738,0.155,0.10546
2.77,0.22332,0.15655,0.09957
2.774,0.23318,0.1539,0.10229
2.778,0.23318,0.16061,0.09997
2.782,0.22042,0.16032,0.09891
2.786,0.21752,0.16047,0.10119
2.79,0.21346,0.14947,0.10281
2.794,0.19954,0.16371,0.10089
2.798,0.19316,0.15176,0.0978
2.802,0.21926,0.15582,0.10001
2.806,0.20534,0.15678,0.10064
2.81,0.21462,0.15264,0.09865
2.814,0.1949,0.1488,0.0995
2.818,0.20128,0.15796,0.09662
2.822,0.22332,0.15205,0.09699
2.826,0.20708,0.14585,0.09931
2.83,0.19896,0.15183,0.09695
2.834,0.20186,0.1522,0.09655
2.838,0.22912,0.15862,0.10008
2.842,0.20824,0.14674,0.09486
2.846,0.1978,0.14755,0.09592
2.85,0.19722,0.15028,0.09703
2.854,0.2268,0.15006,0.09581
2.858,0.19954,0.14866,0.09839
2.862,0.21578,0.15515,0.09648
2.866,0.2065,0.15006,0.09504
2.87,0.19896,0.14674,0.09504
2.874,0.20534,0.14836,0.09592
2.878,0.2123,0.1443,0.09066
2.882,0.19954,0.14452,0.0995
2.886,0.18794,0.14467,0.09751
2.89,0.17749,0.1477,0.09283
2.894,0.21462,0.14467,0.09338
2.898,0.1978,0.14319,0.09058
2.902,0.2123,0.14718,0.09232
2.906,0.16937,0.14224,0.09117
2.91,0.21288,0.14829,0.09158
2.914,0.18968,0.14541,0.09184
2.918,0.20476,0.14637,0.09732
2.922,0.17923,0.14083,0.09202
2.926,0.20012,0.14231,0.09279
2.93,0.19954,0.14711,0.08937
2.934,0.16531,0.14209,0.0918
2.938,0.20012,0.14002,0.09191
2.942,0.21288,0.13412,0.09143
2.946,0.19374,0.14098,0.09092
2.95,0.18794,0.13611,0.09014
2.954,0.18561,0.13537,0.08878
2.958,0.19896,0.14452,0.08768
2.962,0.18677,0.13648,0.08801
2.966,0.18968,0.13744,0.08996
2.97,0.18619,0.13722,0.09136
2.974,0.20766,0.13891,0.09044
2.978,0.17401,0.14253,0.08385
2.982,0.18794,0.13168,0.08919
2.986,0.19258,0.13426,0.08742
2.99,0.20012,0.14452,0.08907
2.994,0.20186,0.14076,0.08399
2.998,0.17865,0.1364,0.08628
3.002,0.16937,0.13958,0.08694
3.006,0.19142,0.13906,0.08849
3.01,0.18794,0.13663,0.08631
3.014,0.18213,0.135,0.09106
3.018,0.15835,0.13419,0.0848
3.022,0.17401,0.13655,0.08749
3.026,0.1891,0.13485,0.08712
3.03,0.18155,0.13426,0.0897
3.034,0.19258,0.13353,0.08506
3.038,0.17459,0.13877,0.08477
3.042,0.19374,0.13153,0.08293
3.046,0.18677,0.13758,0.08657
3.05,0.17981,0.13508,0.08731
3.054,0.16531,0.12142,0.08513
3.058,0.18619,0.12755,0.08536
3.062,0.16357,0.13353,0.08513
3.066,0.17633,0.1319,0.08495
3.07,0.18735,0.1322,0.08256
3.074,0.18852,0.12718,0.08293
3.078,0.17749,0.12865,0.08653
3.082,0.17981,0.13316,0.08212
3.086,0.18677,0.12762,0.08399
3.09,0.19664,0.13175,0.08164
3.094,0.18213,0.12474,0.07961
3.098,0.16821,0.13448,0.07873
3.102,0.18329,0.12895,0.0841
3.106,0.16183,0.12843,0.08609
3.11,0.18619,0.12851,0.08245
3.114,0.17923,0.124,0.07729
3.118,0.16937,0.1243,0.08293
3.122,0.17807,0.12681,0.07921
3.126,0.17981,0.12437,0.08215
3.13,0.16009,0.12157,0.08072
3.134,0.1949,0.13183,0.08112
3.138,0.17401,0.12681,0.0795
3.142,0.17111,0.12629,0.08318
3.146,0.16995,0.12393,0.08086
3.15,0.16589,0.12733,0.07832
3.154,0.16995,0.12681,0.08131
3.158,0.15719,0.12637,0.08035
3.162,0.19142,0.12319,0.0798
3.166,0.17517,0.12533,0.07818
3.17,0.16125,0.11876,0.07814
3.174,0.17807,0.12393,0.07954
3.178,0.17401,0.12009,0.07832
3.182,0.16415,0.12371,0.07711
3.186,0.16009,0.12371,0.07799
3.19,0.17459,0.11884,0.08138
3.194,0.15661,0.12231,0.07935
3.198,0.17981,0.11854,0.07876
3.202,0.14675,0.12341,0.07611
3.206,0.16357,0.11987,0.0756
3.21,0.18329,0.12393,0.0763
3.214,0.16531,0.11913,0.07935
3.218,0.19026,0.11552,0.08005
3.222,0.15893,0.1136,0.07689
3.226,0.16009,0.12304,0.07578
3.23,0.17517,0.1136,0.07376
3.234,0.16473,0.12039,0.07748
3.238,0.17401,0.12149,0.07608
3.242,0.15719,0.12046,0.07236
3.246,0.15777,0.11345,0.0774
3.25,0.15835,0.11802,0.07545
3.254,0.15777,0.11448,0.0763
3.258,0.16357,0.12112,0.07497
3.262,0.15719,0.1088,0.07759
3.266,0.16647,0.11507,0.07354
3.27,0.15139,0.12039,0.07225
3.274,0.16473,0.11854,0.07718
3.278,0.15603,0.11456,0.07534
3.282,0.16763,0.11426,0.07468
3.286,0.17575,0.11611,0.07405
3.29,0.15197,0.11603,0.07449
3.294,0.15197,0.11123,0.07552
3.298,0.16705,0.11315,0.07604
3.302,0.15487,0.11596,0.0746
3.306,0.16589,0.11219,0.07088
3.31,0.13921,0.10991,0.0718
