0.056000, 0.138458, 0.324776, 0.252091, 0.122237, 0.032351, 0.004754, 0.000580, 0.000171, 0.000077, 0.000035, 
0.057000, 0.137983, 0.313383, 0.252904, 0.124069, 0.034426, 0.005365, 0.000692, 0.000187, 0.000081, 0.000037, 
0.058000, 0.137179, 0.301668, 0.252821, 0.126498, 0.036537, 0.005975, 0.000811, 0.000207, 0.000085, 0.000039, 
0.059000, 0.135373, 0.290781, 0.252502, 0.129844, 0.038874, 0.006604, 0.000935, 0.000230, 0.000090, 0.000043, 
0.060000, 0.132615, 0.280700, 0.252656, 0.134255, 0.041628, 0.007283, 0.001063, 0.000255, 0.000096, 0.000047, 
0.061000, 0.129811, 0.270108, 0.253731, 0.139736, 0.044947, 0.008057, 0.001195, 0.000281, 0.000104, 0.000053, 
0.062000, 0.128333, 0.257099, 0.255628, 0.146192, 0.048902, 0.008976, 0.001334, 0.000307, 0.000113, 0.000061, 
0.063000, 0.129380, 0.240212, 0.257610, 0.153455, 0.053469, 0.010080, 0.001486, 0.000332, 0.000122, 0.000069, 
0.064000, 0.133519, 0.219150, 0.258523, 0.161269, 0.058535, 0.011394, 0.001657, 0.000355, 0.000132, 0.000079, 
0.065000, 0.140593, 0.194834, 0.257245, 0.169237, 0.063916, 0.012920, 0.001855, 0.000375, 0.000142, 0.000091, 
0.066000, 0.149872, 0.169005, 0.253141, 0.176819, 0.069396, 0.014634, 0.002086, 0.000393, 0.000150, 0.000102, 
0.067000, 0.160262, 0.143721, 0.246302, 0.183402, 0.074775, 0.016493, 0.002351, 0.000409, 0.000156, 0.000114, 
0.068000, 0.170544, 0.120888, 0.237460, 0.188484, 0.079910, 0.018450, 0.002651, 0.000425, 0.000160, 0.000126, 
0.069000, 0.179715, 0.101823, 0.227651, 0.191875, 0.084755, 0.020465, 0.002981, 0.000442, 0.000163, 0.000137, 
0.070000, 0.187381, 0.086904, 0.217826, 0.193817, 0.089358, 0.022519, 0.003340, 0.000461, 0.000163, 0.000148, 
0.071000, 0.193943, 0.075559, 0.208557, 0.194958, 0.093853, 0.024616, 0.003724, 0.000484, 0.000161, 0.000157, 
0.072000, 0.200341, 0.066746, 0.199942, 0.196177, 0.098421, 0.026781, 0.004138, 0.000513, 0.000159, 0.000165, 
0.073000, 0.207468, 0.059722, 0.191667, 0.198328, 0.103244, 0.029050, 0.004585, 0.000548, 0.000157, 0.000171, 
0.074000, 0.215620, 0.054557, 0.183156, 0.201958, 0.108460, 0.031452, 0.005073, 0.000591, 0.000155, 0.000176, 
0.075000, 0.224328, 0.052034, 0.173769, 0.207109, 0.114116, 0.034003, 0.005611, 0.000645, 0.000155, 0.000179, 
0.076000, 0.232554, 0.053045, 0.163010, 0.213262, 0.120144, 0.036699, 0.006203, 0.000711, 0.000156, 0.000181, 
0.077000, 0.239004, 0.057997, 0.150747, 0.219472, 0.126355, 0.039509, 0.006851, 0.000788, 0.000161, 0.000183, 
0.078000, 0.242360, 0.066566, 0.137351, 0.224642, 0.132474, 0.042392, 0.007555, 0.000878, 0.000167, 0.000184, 
0.079000, 0.241516, 0.077803, 0.123720, 0.227835, 0.138203, 0.045302, 0.008310, 0.000979, 0.000177, 0.000185, 
0.080000, 0.235956, 0.090341, 0.111097, 0.228504, 0.143290, 0.048210, 0.009113, 0.001091, 0.000189, 0.000187, 
0.081000, 0.226148, 0.102636, 0.100699, 0.226547, 0.147574, 0.051112, 0.009967, 0.001215, 0.000204, 0.000190, 
0.082000, 0.213639, 0.113325, 0.093292, 0.222248, 0.151011, 0.054027, 0.010883, 0.001352, 0.000220, 0.000194, 
0.083000, 0.200618, 0.121712, 0.088894, 0.216127, 0.153675, 0.056984, 0.011883, 0.001508, 0.000237, 0.000202, 
0.084000, 0.189116, 0.128137, 0.086785, 0.208800, 0.155750, 0.060012, 0.012990, 0.001691, 0.000256, 0.000211, 
0.085000, 0.180324, 0.133844, 0.085843, 0.200847, 0.157522, 0.063133, 0.014224, 0.001912, 0.000277, 0.000224, 
0.086000, 0.174378, 0.140342, 0.085024, 0.192701, 0.159340, 0.066374, 0.015596, 0.002180, 0.000302, 0.000239, 
0.087000, 0.170590, 0.148622, 0.083753, 0.184583, 0.161552, 0.069783, 0.017109, 0.002501, 0.000331, 0.000256, 
0.088000, 0.167884, 0.158739, 0.082043, 0.176507, 0.164416, 0.073441, 0.018762, 0.002877, 0.000366, 0.000275, 
0.089000, 0.165153, 0.169907, 0.080352, 0.168376, 0.168013, 0.077444, 0.020560, 0.003306, 0.000407, 0.000297, 
0.090000, 0.161536, 0.180908, 0.079280, 0.160109, 0.172196, 0.081879, 0.022521, 0.003787, 0.000456, 0.000322, 
0.091000, 0.156627, 0.190481, 0.079292, 0.151743, 0.176602, 0.086778, 0.024673, 0.004320, 0.000510, 0.000347, 
0.092000, 0.150595, 0.197627, 0.080527, 0.143425, 0.180712, 0.092098, 0.027048, 0.004913, 0.000572, 0.000374, 
0.093000, 0.144056, 0.201899, 0.082745, 0.135334, 0.183960, 0.097709, 0.029675, 0.005576, 0.000642, 0.000400, 
0.094000, 0.137697, 0.203671, 0.085395, 0.127561, 0.185844, 0.103422, 0.032566, 0.006326, 0.000726, 0.000424, 
0.095000, 0.131841, 0.204146, 0.087790, 0.120045, 0.186033, 0.109024, 0.035706, 0.007176, 0.000828, 0.000445, 
0.096000, 0.126290, 0.204886, 0.089329, 0.112586, 0.184434, 0.114323, 0.039055, 0.008140, 0.000956, 0.000463, 
0.097000, 0.120544, 0.207001, 0.089685, 0.104930, 0.181212, 0.119188, 0.042544, 0.009217, 0.001116, 0.000478, 
0.098000, 0.114207, 0.210467, 0.088902, 0.096909, 0.176764, 0.123569, 0.046082, 0.010398, 0.001315, 0.000492, 
0.099000, 0.107257, 0.214000, 0.087376, 0.088566, 0.171646, 0.127496, 0.049571, 0.011657, 0.001554, 0.000507, 
0.100000, 0.100059, 0.215547, 0.085760, 0.080207, 0.166490, 0.131069, 0.052922, 0.012955, 0.001831, 0.000528, 
0.101000, 0.093237, 0.213058, 0.084819, 0.072356, 0.161892, 0.134434, 0.056072, 0.014247, 0.002136, 0.000556, 
0.102000, 0.087573, 0.205179, 0.085227, 0.065597, 0.158305, 0.137748, 0.059003, 0.015487, 0.002455, 0.000595, 
0.103000, 0.083935, 0.191693, 0.087357, 0.060382, 0.155949, 0.141142, 0.061749, 0.016645, 0.002770, 0.000647, 
0.104000, 0.083118, 0.173671, 0.091157, 0.056878, 0.154758, 0.144689, 0.064401, 0.017709, 0.003064, 0.000711, 
0.105000, 0.085583, 0.153293, 0.096198, 0.054915, 0.154385, 0.148381, 0.067080, 0.018698, 0.003322, 0.000783, 
0.106000, 0.091247, 0.133286, 0.101889, 0.054048, 0.154268, 0.152122, 0.069920, 0.019664, 0.003538, 0.000861, 
0.107000, 0.099527, 0.116075, 0.107724, 0.053713, 0.153734, 0.155744, 0.073032, 0.020678, 0.003715, 0.000937, 
0.108000, 0.109613, 0.103015, 0.113397, 0.053414, 0.152131, 0.159033, 0.076485, 0.021828, 0.003871, 0.001006, 
0.109000, 0.120750, 0.094096, 0.118706, 0.052902, 0.148967, 0.161756, 0.080286, 0.023198, 0.004033, 0.001067, 
0.110000, 0.132324, 0.088271, 0.123348, 0.052270, 0.144015, 0.163697, 0.084380, 0.024858, 0.004235, 0.001118, 
0.111000, 0.143744, 0.084154, 0.126767, 0.051925, 0.137382, 0.164694, 0.088657, 0.026850, 0.004517, 0.001164, 
0.112000, 0.154315, 0.080659, 0.128204, 0.052429, 0.129502, 0.164679, 0.092969, 0.029182, 0.004914, 0.001213, 
0.113000, 0.163241, 0.077321, 0.126943, 0.054259, 0.121049, 0.163708, 0.097158, 0.031826, 0.005453, 0.001280, 
0.114000, 0.169744, 0.074306, 0.122628, 0.057584, 0.112793, 0.161968, 0.101081, 0.034721, 0.006150, 0.001381, 
0.115000, 0.173201, 0.072282, 0.115500, 0.062155, 0.105438, 0.159747, 0.104642, 0.037781, 0.007001, 0.001534, 
0.116000, 0.173251, 0.072185, 0.106453, 0.067360, 0.099470, 0.157382, 0.107803, 0.040916, 0.007991, 0.001757, 
0.117000, 0.169926, 0.074865, 0.096885, 0.072395, 0.095062, 0.155180, 0.110595, 0.044044, 0.009090, 0.002063, 
0.118000, 0.163786, 0.080622, 0.088393, 0.076502, 0.092040, 0.153339, 0.113109, 0.047108, 0.010264, 0.002461, 
0.119000, 0.155969, 0.088857, 0.082422, 0.079168, 0.089936, 0.151890, 0.115477, 0.050091, 0.011480, 0.002948, 
0.120000, 0.148006, 0.098125, 0.079931, 0.080260, 0.088101, 0.150684, 0.117845, 0.053018, 0.012715, 0.003516, 
0.121000, 0.141396, 0.106632, 0.081160, 0.080045, 0.085878, 0.149424, 0.120336, 0.055947, 0.013959, 0.004148, 
0.122000, 0.137129, 0.112962, 0.085548, 0.079095, 0.082760, 0.147756, 0.123033, 0.058959, 0.015215, 0.004824, 
0.123000, 0.135434, 0.116596, 0.091836, 0.078090, 0.078507, 0.145377, 0.125958, 0.062133, 0.016498, 0.005519, 
0.124000, 0.135871, 0.117993, 0.098388, 0.077567, 0.073179, 0.142135, 0.129078, 0.065531, 0.017828, 0.006212, 
0.125000, 0.137635, 0.118267, 0.103641, 0.077729, 0.067093, 0.138077, 0.132311, 0.069184, 0.019226, 0.006882, 
0.126000, 0.139851, 0.118700, 0.106564, 0.078396, 0.060717, 0.133436, 0.135546, 0.073083, 0.020706, 0.007520, 
0.127000, 0.141724, 0.120314, 0.106927, 0.079119, 0.054549, 0.128558, 0.138649, 0.077184, 0.022272, 0.008121, 
0.128000, 0.142616, 0.123573, 0.105266, 0.079397, 0.048998, 0.123804, 0.141485, 0.081410, 0.023920, 0.008690, 
0.129000, 0.142132, 0.128253, 0.102557, 0.078884, 0.044318, 0.119449, 0.143926, 0.085666, 0.025637, 0.009238, 
0.130000, 0.140198, 0.133520, 0.099752, 0.077505, 0.040587, 0.115621, 0.145860, 0.089848, 0.027403, 0.009785, 
0.131000, 0.137017, 0.138230, 0.097419, 0.075459, 0.037742, 0.112286, 0.147208, 0.093860, 0.029198, 0.010350, 
0.132000, 0.132866, 0.141374, 0.095639, 0.073129, 0.035650, 0.109297, 0.147933, 0.097630, 0.031002, 0.010959, 
0.133000, 0.127888, 0.142444, 0.094156, 0.070933, 0.034173, 0.106463, 0.148051, 0.101123, 0.032799, 0.011632, 
0.134000, 0.122040, 0.141560, 0.092661, 0.069156, 0.033211, 0.103614, 0.147627, 0.104346, 0.034582, 0.012394, 
0.135000, 0.115265, 0.139343, 0.091036, 0.067827, 0.032713, 0.100650, 0.146775, 0.107347, 0.036352, 0.013267, 
0.136000, 0.107711, 0.136657, 0.089500, 0.066698, 0.032661, 0.097538, 0.145628, 0.110205, 0.038120, 0.014272, 
0.137000, 0.099826, 0.134335, 0.088595, 0.065358, 0.033041, 0.094286, 0.144323, 0.113013, 0.039898, 0.015434, 
0.138000, 0.092286, 0.132916, 0.089037, 0.063440, 0.033811, 0.090904, 0.142970, 0.115863, 0.041700, 0.016774, 
0.139000, 0.085850, 0.132415, 0.091443, 0.060821, 0.034891, 0.087378, 0.141625, 0.118821, 0.043540, 0.018312, 
0.140000, 0.081266, 0.132221, 0.096007, 0.057708, 0.036156, 0.083661, 0.140278, 0.121917, 0.045426, 0.020062, 
0.141000, 0.079175, 0.131234, 0.102276, 0.054574, 0.037458, 0.079696, 0.138845, 0.125129, 0.047361, 0.022030, 
0.142000, 0.079975, 0.128322, 0.109136, 0.051989, 0.038653, 0.075445, 0.137191, 0.128386, 0.049342, 0.024213, 
0.143000, 0.083646, 0.122863, 0.115069, 0.050417, 0.039642, 0.070926, 0.135149, 0.131571, 0.051358, 0.026598, 
0.144000, 0.089671, 0.115069, 0.118590, 0.050078, 0.040388, 0.066220, 0.132564, 0.134548, 0.053394, 0.029160, 
0.145000, 0.097164, 0.105877, 0.118692, 0.050913, 0.040916, 0.061463, 0.129325, 0.137187, 0.055436, 0.031866, 
0.146000, 0.105151, 0.096492, 0.115152, 0.052667, 0.041294, 0.056813, 0.125399, 0.139403, 0.057479, 0.034681, 
0.147000, 0.112819, 0.087924, 0.108597, 0.055055, 0.041599, 0.052400, 0.120837, 0.141176, 0.059536, 0.037570, 
0.148000, 0.119581, 0.080771, 0.100324, 0.057944, 0.041897, 0.048297, 0.115776, 0.142567, 0.061639, 0.040508, 
0.149000, 0.124998, 0.075290, 0.091931, 0.061440, 0.042243, 0.044504, 0.110409, 0.143715, 0.063840, 0.043482, 
0.150000, 0.128712, 0.071569, 0.084868, 0.065820, 0.042695, 0.040958, 0.104950, 0.144808, 0.066197, 0.046497, 
0.151000, 0.130506, 0.069649, 0.080036, 0.071332, 0.043337, 0.037574, 0.099595, 0.146037, 0.068764, 0.049577, 
0.152000, 0.130425, 0.069557, 0.077565, 0.077971, 0.044287, 0.034282, 0.094482, 0.147549, 0.071567, 0.052763, 
0.153000, 0.128823, 0.071306, 0.076849, 0.085343, 0.045696, 0.031068, 0.089673, 0.149401, 0.074593, 0.056106, 
0.154000, 0.126252, 0.074873, 0.076825, 0.092700, 0.047714, 0.027995, 0.085159, 0.151530, 0.077774, 0.059660, 
0.155000, 0.123285, 0.080123, 0.076397, 0.099104, 0.050435, 0.025190, 0.080875, 0.153758, 0.080993, 0.063469, 
0.156000, 0.120396, 0.086695, 0.074843, 0.103686, 0.053843, 0.022812, 0.076734, 0.155825, 0.084094, 0.067558, 
0.157000, 0.117933, 0.093906, 0.072056, 0.105899, 0.057766, 0.021001, 0.072663, 0.157440, 0.086901, 0.071919, 
0.158000, 0.116145, 0.100806, 0.068543, 0.105705, 0.061870, 0.019832, 0.068625, 0.158345, 0.089252, 0.076513, 
0.159000, 0.115193, 0.106366, 0.065192, 0.103616, 0.065709, 0.019275, 0.064632, 0.158375, 0.091020, 0.081265, 
0.160000, 0.115161, 0.109752, 0.062912, 0.100552, 0.068832, 0.019200, 0.060734, 0.157494, 0.092140, 0.086077, 
0.161000, 0.116061, 0.110554, 0.062270, 0.097546, 0.070902, 0.019407, 0.057006, 0.155810, 0.092623, 0.090840, 
0.162000, 0.117847, 0.108937, 0.063280, 0.095380, 0.071804, 0.019691, 0.053512, 0.153560, 0.092553, 0.095442, 
0.163000, 0.120368, 0.105675, 0.065416, 0.094330, 0.071695, 0.019914, 0.050280, 0.151063, 0.092087, 0.099792, 
0.164000, 0.123288, 0.102045, 0.067847, 0.094109, 0.070953, 0.020062, 0.047294, 0.148663, 0.091422, 0.103833, 
0.165000, 0.126042, 0.099510, 0.069761, 0.094026, 0.070067, 0.020271, 0.044494, 0.146656, 0.090766, 0.107553, 
0.166000, 0.127945, 0.099243, 0.070638, 0.093260, 0.069467, 0.020786, 0.041803, 0.145223, 0.090295, 0.111004, 
0.167000, 0.128412, 0.101658, 0.070365, 0.091138, 0.069391, 0.021892, 0.039162, 0.144389, 0.090112, 0.114298, 
0.168000, 0.127158, 0.106211, 0.069201, 0.087337, 0.069808, 0.023808, 0.036554, 0.144011, 0.090223, 0.117599, 
0.169000, 0.124237, 0.111613, 0.067640, 0.081976, 0.070446, 0.026615, 0.034024, 0.143802, 0.090529, 0.121095, 
0.170000, 0.119912, 0.116379, 0.066237, 0.075579, 0.070900, 0.030211, 0.031676, 0.143381, 0.090851, 0.124977, 
0.171000, 0.114507, 0.119439, 0.065439, 0.068903, 0.070768, 0.034331, 0.029655, 0.142344, 0.090964, 0.129401, 
0.172000, 0.108363, 0.120497, 0.065471, 0.062684, 0.069777, 0.038613, 0.028119, 0.140339, 0.090651, 0.134472, 
0.173000, 0.101912, 0.120004, 0.066319, 0.057399, 0.067843, 0.042682, 0.027196, 0.137135, 0.089751, 0.140223, 
0.174000, 0.095726, 0.118844, 0.067822, 0.053118, 0.065071, 0.046248, 0.026952, 0.132670, 0.088194, 0.146614, 
0.175000, 0.090430, 0.117901, 0.069829, 0.049548, 0.061701, 0.049157, 0.027368, 0.127071, 0.086024, 0.153535, 
0.176000, 0.086504, 0.117687, 0.072333, 0.046188, 0.058019, 0.051413, 0.028346, 0.120643, 0.083389, 0.160820, 
0.177000, 0.084122, 0.118119, 0.075503, 0.042549, 0.054277, 0.053144, 0.029723, 0.113829, 0.080518, 0.168270, 
0.178000, 0.083165, 0.118488, 0.079596, 0.038334, 0.050626, 0.054543, 0.031317, 0.107136, 0.077666, 0.175669, 
0.179000, 0.083379, 0.117663, 0.084787, 0.033553, 0.047111, 0.055803, 0.032961, 0.101052, 0.075063, 0.182820, 
0.180000, 0.084575, 0.114510, 0.090993, 0.028544, 0.043714, 0.057075, 0.034544, 0.095960, 0.072865, 0.189551, 
0.181000, 0.086695, 0.108388, 0.097761, 0.023906, 0.040417, 0.058447, 0.036023, 0.092075, 0.071124, 0.195739, 
0.182000, 0.089744, 0.099510, 0.104304, 0.020341, 0.037266, 0.059953, 0.037431, 0.089412, 0.069781, 0.201303, 
0.183000, 0.093643, 0.088980, 0.109691, 0.018449, 0.034378, 0.061586, 0.038856, 0.087787, 0.068697, 0.206209, 
0.184000, 0.098114, 0.078490, 0.113145, 0.018571, 0.031896, 0.063299, 0.040415, 0.086863, 0.067687, 0.210460, 
0.185000, 0.102666, 0.069780, 0.114316, 0.020736, 0.029918, 0.064994, 0.042222, 0.086221, 0.066572, 0.214089, 
0.186000, 0.106695, 0.064085, 0.113418, 0.024731, 0.028441, 0.066515, 0.044369, 0.085448, 0.065219, 0.217150, 
0.187000, 0.109645, 0.061766, 0.111147, 0.030227, 0.027349, 0.067640, 0.046914, 0.084215, 0.063570, 0.219713, 
0.188000, 0.111184, 0.062257, 0.108432, 0.036884, 0.026452, 0.068113, 0.049886, 0.082342, 0.061645, 0.221858, 
0.189000, 0.111301, 0.064348, 0.106082, 0.044380, 0.025559, 0.067683, 0.053300, 0.079819, 0.059527, 0.223671, 
0.190000, 0.110293, 0.066693, 0.104503, 0.052402, 0.024565, 0.066167, 0.057160, 0.076788, 0.057337, 0.225244, 
0.191000, 0.108635, 0.068348, 0.103561, 0.060616, 0.023507, 0.063503, 0.061462, 0.073498, 0.055190, 0.226667, 
0.192000, 0.106815, 0.069091, 0.102677, 0.068638, 0.022581, 0.059788, 0.066171, 0.070235, 0.053165, 0.228025, 
0.193000, 0.105214, 0.069389, 0.101086, 0.076015, 0.022100, 0.055277, 0.071204, 0.067269, 0.051291, 0.229381, 
0.194000, 0.104091, 0.070034, 0.098171, 0.082233, 0.022394, 0.050355, 0.076422, 0.064805, 0.049551, 0.230755, 
0.195000, 0.103631, 0.071655, 0.093742, 0.086801, 0.023691, 0.045469, 0.081638, 0.062961, 0.047902, 0.232113, 
0.196000, 0.103959, 0.074363, 0.088142, 0.089398, 0.026018, 0.041044, 0.086655, 0.061772, 0.046304, 0.233354, 
0.197000, 0.105089, 0.077713, 0.082153, 0.090041, 0.029164, 0.037396, 0.091321, 0.061195, 0.044752, 0.234321, 
0.198000, 0.106851, 0.080949, 0.076722, 0.089169, 0.032728, 0.034665, 0.095571, 0.061123, 0.043288, 0.234821, 
0.199000, 0.108916, 0.083363, 0.072616, 0.087567, 0.036236, 0.032798, 0.099440, 0.061404, 0.042012, 0.234661, 
0.200000, 0.110941, 0.084548, 0.070151, 0.086165, 0.039287, 0.031580, 0.103045, 0.061853, 0.041063, 0.233681, 
0.201000, 0.112708, 0.084492, 0.069076, 0.085775, 0.041672, 0.030719, 0.106534, 0.062273, 0.040604, 0.231790, 
0.202000, 0.114138, 0.083524, 0.068684, 0.086874, 0.043433, 0.029944, 0.110023, 0.062478, 0.040783, 0.228984, 
0.203000, 0.115152, 0.082212, 0.068085, 0.089467, 0.044821, 0.029090, 0.113543, 0.062317, 0.041699, 0.225352, 
0.204000, 0.115549, 0.081230, 0.066542, 0.093058, 0.046171, 0.028132, 0.117027, 0.061703, 0.043368, 0.221068, 
0.205000, 0.115032, 0.081188, 0.063734, 0.096739, 0.047743, 0.027170, 0.120335, 0.060633, 0.045692, 0.216374, 
0.206000, 0.113410, 0.082452, 0.059851, 0.099398, 0.049595, 0.026355, 0.123325, 0.059194, 0.048463, 0.211543, 
0.207000, 0.110782, 0.085032, 0.055491, 0.100025, 0.051531, 0.025821, 0.125926, 0.057555, 0.051373, 0.206851, 
